0.000000;0.828254
34.292379;-3.719311
68.584759;-3.453016
102.877138;-2.869072
137.169518;-1.917121
171.461897;-0.365533
205.754277;2.630131
240.046656;8.448496
274.339036;1.775095
308.631415;-1.254429
342.923795;-3.069431
377.216174;-4.370367
411.508554;-5.380723
445.800933;-6.204787
480.093313;-6.900145
514.385692;-7.499841
548.678072;-8.024806
582.970451;-8.491038
617.262830;-8.910679
651.555210;-9.291538
685.847589;-9.639035
720.139969;-9.958412
754.432348;-10.254366
788.724728;-10.529894
823.017107;-10.787047
857.309487;-11.028201
891.601866;-11.255661
925.894246;-11.470741
